,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
6104,15.0,1204.0,326.0,543.0,326.0,1.0278,<1H OCEAN,154200.0,La Mesa
2968,32.0,2915.0,492.0,1292.0,454.0,3.3188,INLAND,117100.0,Fair Oaks
6784,6.0,4558.0,804.0,1543.0,563.0,2.8548,INLAND,138500.0,Lancaster
5975,4.0,4082.0,578.0,1996.0,580.0,6.7813,INLAND,286300.0,San Antonio Heights
509,10.0,642.0,176.0,462.0,186.0,2.1528,INLAND,162500.0,Rubidoux
7229,15.0,1374.0,291.0,709.0,239.0,1.7222,INLAND,118500.0,Georgetown
13101,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,<1H OCEAN,214000.0,Rohnert Park
2061,32.0,1347.0,444.0,825.0,303.0,1.8269,INLAND,225000.0,Kings Beach
3682,23.0,2831.0,406.0,1284.0,393.0,6.1383,<1H OCEAN,244100.0,Santa Susana
6987,10.0,4337.0,800.0,1813.0,743.0,5.5,INLAND,247200.0,Pleasanton
6505,30.0,2504.0,559.0,1827.0,490.0,2.6146,NEAR OCEAN,159400.0,Chula Vista
8934,28.0,2831.0,552.0,2330.0,557.0,3.9741,<1H OCEAN,173100.0,Baldwin Park
6362,31.0,40.0,8.0,25.0,7.0,2.125,<1H OCEAN,375000.0,South El Monte
117,41.0,1719.0,372.0,844.0,336.0,2.6923,<1H OCEAN,84200.0,Blue Lake
7363,22.0,1690.0,541.0,1669.0,494.0,2.0213,NEAR OCEAN,110600.0,National City
7225,20.0,1676.0,263.0,786.0,240.0,4.0,INLAND,164600.0,Clovis
6071,12.0,6208.0,750.0,2443.0,739.0,9.1808,<1H OCEAN,413700.0,Villa Park
12813,8.0,10997.0,2205.0,5060.0,1949.0,2.1979,INLAND,95300.0,San Jacinto
35,29.0,1494.0,286.0,991.0,280.0,2.125,INLAND,70600.0,Muscoy
9006,16.0,2229.0,458.0,1199.0,445.0,3.4821,INLAND,170600.0,Tracy
6540,38.0,1960.0,330.0,874.0,308.0,4.8594,<1H OCEAN,265900.0,Temple City
7059,36.0,1775.0,296.0,937.0,305.0,3.1786,INLAND,83400.0,North Highlands
9622,4.0,3289.0,753.0,1285.0,651.0,4.045,<1H OCEAN,226000.0,Aliso Viejo
6885,33.0,2014.0,410.0,1354.0,427.0,3.9773,NEAR BAY,131300.0,Montalvin
10910,14.0,4753.0,681.0,2138.0,678.0,7.3658,<1H OCEAN,288500.0,Placentia
2530,19.0,2611.0,503.0,1185.0,483.0,2.3657,INLAND,94000.0,Los Molinos
12785,4.0,6640.0,898.0,3121.0,902.0,6.759,INLAND,170300.0,Greenacres
12691,25.0,1717.0,542.0,1343.0,471.0,0.799,INLAND,51800.0,Fresno
939,32.0,1640.0,391.0,1312.0,358.0,2.6292,<1H OCEAN,136100.0,Azusa
3644,14.0,1651.0,279.0,633.0,261.0,4.2802,INLAND,194800.0,Lake of the Pines
4851,31.0,2827.0,1084.0,3107.0,993.0,2.0278,<1H OCEAN,360000.0,Hollywood
2191,32.0,4398.0,905.0,2777.0,884.0,4.1321,<1H OCEAN,222800.0,Garden Grove
10562,26.0,4586.0,1042.0,3680.0,1027.0,4.174,<1H OCEAN,205100.0,Carson
14164,24.0,1755.0,365.0,952.0,362.0,4.0,NEAR BAY,202600.0,San Leandro
8237,21.0,1653.0,419.0,737.0,308.0,1.9727,INLAND,114100.0,South Lake Tahoe
9782,14.0,2878.0,617.0,1011.0,509.0,1.398,INLAND,103800.0,Mariposa
5382,36.0,1946.0,346.0,871.0,336.0,5.2155,<1H OCEAN,254800.0,Hawaiian Gardens
11842,35.0,462.0,90.0,334.0,96.0,5.3582,<1H OCEAN,281300.0,Santa Paula
8959,16.0,2186.0,511.0,908.0,466.0,4.575,<1H OCEAN,225000.0,Orange
2115,11.0,2921.0,685.0,1512.0,664.0,4.1445,<1H OCEAN,176400.0,North Hollywood
3280,43.0,1325.0,254.0,613.0,248.0,3.6071,<1H OCEAN,289000.0,Burbank
13791,34.0,2304.0,437.0,1506.0,403.0,2.2071,INLAND,64600.0,Shafter
7623,10.0,4156.0,609.0,1878.0,586.0,5.6506,INLAND,178600.0,Antioch
7791,40.0,2497.0,520.0,1275.0,508.0,3.1071,<1H OCEAN,193100.0,Salinas
10707,14.0,2928.0,600.0,1633.0,559.0,1.8385,INLAND,67500.0,Hanford
13702,17.0,838.0,161.0,388.0,142.0,3.6563,INLAND,163500.0,Lake of the Pines
11815,35.0,2819.0,529.0,1508.0,485.0,4.6118,<1H OCEAN,191700.0,Baldwin Park
11760,42.0,2461.0,379.0,1179.0,360.0,7.0315,INLAND,437300.0,Sierra Madre
520,19.0,3103.0,918.0,2033.0,738.0,2.6961,<1H OCEAN,212500.0,Lennox
5406,38.0,2152.0,451.0,1320.0,457.0,2.5025,INLAND,101900.0,Manteca
9370,28.0,3507.0,969.0,3740.0,970.0,2.0162,<1H OCEAN,142000.0,Cudahy
13468,41.0,1408.0,311.0,793.0,264.0,2.5441,NEAR OCEAN,161200.0,Oak View
11070,10.0,3937.0,1054.0,2032.0,1002.0,3.2617,<1H OCEAN,252200.0,Milpitas
11757,23.0,4862.0,597.0,1938.0,594.0,7.3409,<1H OCEAN,316000.0,Thousand Oaks
3199,21.0,1607.0,356.0,834.0,352.0,2.3787,NEAR BAY,177900.0,Napa
13267,20.0,1750.0,352.0,834.0,340.0,2.485,INLAND,100600.0,Redding
4281,41.0,1297.0,327.0,733.0,315.0,3.0583,<1H OCEAN,160300.0,Burbank
909,17.0,1785.0,255.0,667.0,277.0,5.7382,<1H OCEAN,278000.0,Poway
7196,31.0,3029.0,500.0,1236.0,487.0,5.6022,NEAR BAY,197000.0,Crockett
2469,17.0,5799.0,921.0,2630.0,843.0,5.0524,<1H OCEAN,285400.0,Harbison Canyon
7499,16.0,1683.0,341.0,880.0,327.0,3.2857,<1H OCEAN,160200.0,Rohnert Park
2680,30.0,3225.0,555.0,1601.0,532.0,4.3317,NEAR OCEAN,173300.0,La Jolla
10153,37.0,2191.0,394.0,951.0,362.0,3.8882,INLAND,159500.0,Arden-Arcade
11220,39.0,2321.0,336.0,880.0,339.0,7.7108,INLAND,450000.0,Altadena
5679,41.0,1788.0,774.0,2931.0,702.0,1.4413,<1H OCEAN,158900.0,Echo Park
12268,11.0,562.0,164.0,504.0,147.0,2.0161,NEAR OCEAN,118800.0,Lompoc
1716,38.0,3166.0,575.0,1351.0,561.0,3.5404,INLAND,91600.0,Country Club
6765,28.0,1841.0,809.0,3199.0,727.0,1.6319,<1H OCEAN,151600.0,Boyle Heights
8,14.0,1787.0,853.0,2251.0,763.0,1.1642,<1H OCEAN,400000.0,Echo Park
7800,41.0,1501.0,299.0,629.0,288.0,4.6806,INLAND,209400.0,Livermore
5597,17.0,2683.0,704.0,1410.0,659.0,1.962,INLAND,130200.0,Foothill Farms
1987,44.0,1853.0,556.0,2090.0,539.0,1.8584,NEAR OCEAN,248100.0,San Pedro
11946,46.0,40.0,10.0,14.0,7.0,1.125,INLAND,225000.0,Lancaster
8465,5.0,6933.0,1311.0,3845.0,1285.0,4.6727,INLAND,158900.0,Mira Loma
5540,43.0,2230.0,583.0,1667.0,543.0,2.8667,<1H OCEAN,217800.0,Silver Lake
6220,32.0,1070.0,199.0,631.0,195.0,2.6827,INLAND,98900.0,Fairfield
6155,27.0,949.0,224.0,888.0,241.0,2.3333,INLAND,72800.0,Delhi
8155,23.0,2103.0,411.0,1019.0,387.0,2.9911,NEAR OCEAN,119700.0,Bayside
5353,41.0,2423.0,469.0,1813.0,466.0,2.1157,NEAR OCEAN,156900.0,San Diego
5853,5.0,4458.0,751.0,2392.0,773.0,4.5938,INLAND,126500.0,Redlands
2063,37.0,3112.0,716.0,1304.0,674.0,3.2121,NEAR OCEAN,320800.0,Coronado
175,31.0,2152.0,462.0,1259.0,420.0,2.2478,NEAR OCEAN,81100.0,Myrtletown
11834,20.0,3404.0,628.0,1641.0,585.0,5.0574,<1H OCEAN,276200.0,Sebastopol
1156,47.0,1700.0,344.0,922.0,357.0,3.1845,INLAND,87200.0,Country Club
485,36.0,961.0,173.0,625.0,179.0,4.2596,<1H OCEAN,181100.0,West Athens
8767,25.0,2115.0,482.0,1976.0,474.0,1.8431,INLAND,53900.0,Parksdale
7685,21.0,4192.0,752.0,2101.0,710.0,4.4306,<1H OCEAN,159100.0,Granite Hills
14086,18.0,5252.0,686.0,1870.0,657.0,8.0074,NEAR BAY,454100.0,Moraga
11790,31.0,1944.0,343.0,975.0,334.0,4.9205,<1H OCEAN,240500.0,Cambrian Park
11183,16.0,2131.0,424.0,989.0,369.0,2.6071,INLAND,103700.0,Ahwahnee
10504,36.0,26.0,14.0,58.0,23.0,1.9107,NEAR OCEAN,125000.0,National City
11221,15.0,255.0,63.0,138.0,74.0,4.6591,NEAR BAY,175000.0,Los Altos
9739,44.0,2089.0,348.0,837.0,317.0,4.6628,NEAR OCEAN,459200.0,Millbrae
1633,49.0,1699.0,408.0,768.0,385.0,2.8301,NEAR BAY,171600.0,San Leandro
3345,36.0,1741.0,412.0,1245.0,423.0,4.1344,<1H OCEAN,210300.0,Alondra Park
2396,36.0,1330.0,273.0,761.0,286.0,2.7813,<1H OCEAN,105800.0,Fort Bragg
14402,32.0,1893.0,431.0,2245.0,426.0,3.7143,<1H OCEAN,163000.0,Santa Ana
3101,43.0,1240.0,312.0,1100.0,311.0,1.575,<1H OCEAN,97500.0,Florence-Graham
9123,17.0,4617.0,982.0,2303.0,923.0,3.9224,NEAR OCEAN,230600.0,Carpinteria
13103,18.0,942.0,193.0,424.0,174.0,2.0673,INLAND,87500.0,Lemoore
13880,20.0,707.0,126.0,337.0,125.0,3.0469,INLAND,85000.0,Orland
5129,46.0,1295.0,351.0,1120.0,323.0,1.7121,<1H OCEAN,98200.0,Florence-Graham
5675,30.0,1185.0,317.0,1466.0,302.0,2.625,INLAND,94300.0,Pomona
11503,26.0,4186.0,767.0,2447.0,777.0,4.9917,<1H OCEAN,248100.0,Orange
7757,42.0,1999.0,431.0,1060.0,399.0,3.7031,<1H OCEAN,167100.0,East Rancho Dominguez
10423,23.0,2547.0,504.0,1235.0,469.0,2.4722,INLAND,103300.0,Rancho Cordova
1540,28.0,1784.0,311.0,735.0,278.0,4.6635,NEAR BAY,206700.0,Hayward
13731,15.0,1449.0,277.0,649.0,265.0,2.4861,INLAND,86300.0,Clovis
6695,15.0,2342.0,535.0,1064.0,433.0,1.8967,INLAND,96600.0,Brooktrails
4394,15.0,2671.0,724.0,1800.0,646.0,2.1394,NEAR OCEAN,106700.0,San Diego
14097,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,NEAR BAY,252500.0,Ashland
12637,30.0,509.0,115.0,275.0,115.0,2.2679,INLAND,250000.0,Keyes
4063,37.0,1887.0,353.0,895.0,359.0,4.45,NEAR BAY,196600.0,East Richmond Heights
2501,49.0,1141.0,239.0,505.0,184.0,3.7143,<1H OCEAN,148800.0,Guerneville
9452,16.0,7961.0,1147.0,879.0,280.0,5.2146,INLAND,255200.0,Lake Arrowhead
6973,30.0,1036.0,151.0,467.0,156.0,6.448,<1H OCEAN,360600.0,Cupertino
10800,9.0,6306.0,962.0,2581.0,911.0,6.7741,NEAR BAY,310700.0,Orinda
11,51.0,956.0,196.0,662.0,180.0,2.101,INLAND,56700.0,Fresno
5112,35.0,1930.0,328.0,805.0,338.0,4.4643,INLAND,133000.0,Arden-Arcade
11693,16.0,3190.0,471.0,1414.0,464.0,5.5292,INLAND,208600.0,Montclair
695,15.0,5036.0,1299.0,3164.0,1175.0,2.9148,<1H OCEAN,238700.0,North Glendale
6024,37.0,973.0,221.0,842.0,178.0,1.6645,<1H OCEAN,94900.0,Willowbrook
11538,16.0,2687.0,501.0,1502.0,480.0,3.75,NEAR OCEAN,146800.0,Imperial Beach
4166,7.0,439.0,84.0,246.0,80.0,3.0781,INLAND,162500.0,Colfax
8044,27.0,2682.0,606.0,1010.0,399.0,3.15,INLAND,86900.0,South Lake Tahoe
12928,19.0,961.0,218.0,479.0,138.0,3.3438,INLAND,156300.0,Pine Mountain Club
3907,35.0,3227.0,749.0,1881.0,696.0,2.8445,<1H OCEAN,242100.0,Gardena
3850,35.0,1185.0,202.0,615.0,191.0,4.6154,INLAND,86200.0,El Centro
279,40.0,1973.0,382.0,774.0,352.0,4.4122,<1H OCEAN,282300.0,North Hollywood
6936,36.0,1089.0,234.0,632.0,215.0,3.6538,<1H OCEAN,276100.0,Culver City
11936,13.0,1524.0,286.0,940.0,308.0,5.1337,INLAND,154800.0,Bay Point
11823,18.0,1504.0,357.0,660.0,258.0,3.13,<1H OCEAN,116700.0,Cave Junction
12096,13.0,2432.0,586.0,1441.0,606.0,2.5556,INLAND,133100.0,Lodi
8546,38.0,3272.0,731.0,3299.0,726.0,2.8295,<1H OCEAN,126500.0,Belvedere
10424,35.0,1491.0,295.0,779.0,309.0,6.1142,<1H OCEAN,256300.0,Van Nuys
7418,32.0,1771.0,296.0,995.0,272.0,5.8362,<1H OCEAN,217500.0,Westminster
633,36.0,1856.0,475.0,822.0,416.0,2.3042,NEAR OCEAN,220600.0,Coronado
8777,33.0,1353.0,228.0,1079.0,237.0,4.5417,<1H OCEAN,160300.0,West Puente Valley
8665,3.0,3464.0,1179.0,1441.0,919.0,4.7105,NEAR BAY,275000.0,San Francisco
2613,41.0,428.0,111.0,585.0,139.0,3.1786,<1H OCEAN,132100.0,Maywood
9975,17.0,1646.0,330.0,750.0,344.0,2.3798,INLAND,83800.0,Paradise
5800,13.0,1907.0,347.0,821.0,367.0,2.0978,INLAND,134000.0,Yuba City
3867,37.0,1462.0,257.0,849.0,287.0,3.0542,INLAND,123900.0,Riverside
11363,19.0,2265.0,283.0,904.0,279.0,9.2327,<1H OCEAN,461300.0,Yorba Linda
847,28.0,3306.0,1025.0,2670.0,942.0,3.0919,<1H OCEAN,185400.0,Glendale
3458,36.0,3120.0,620.0,1441.0,612.0,3.9041,<1H OCEAN,320400.0,Burbank
13239,14.0,983.0,163.0,399.0,161.0,2.2917,INLAND,145100.0,Lake Wildwood
12645,10.0,365.0,102.0,140.0,49.0,1.7969,INLAND,37500.0,Hayfork
129,27.0,437.0,108.0,469.0,97.0,1.7206,INLAND,107500.0,Pomona
501,25.0,2377.0,491.0,1200.0,439.0,4.7083,<1H OCEAN,196100.0,Santa Susana
7705,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,<1H OCEAN,213000.0,Costa Mesa
8992,35.0,1488.0,293.0,1112.0,288.0,4.4688,<1H OCEAN,182500.0,San Fernando
646,33.0,1805.0,303.0,838.0,301.0,5.4306,<1H OCEAN,326600.0,La Crescenta-Montrose
10325,14.0,2627.0,328.0,1121.0,328.0,7.0504,<1H OCEAN,333800.0,Casa Conejo
6930,35.0,1789.0,292.0,897.0,267.0,5.592,<1H OCEAN,239900.0,Van Nuys
7255,45.0,1740.0,311.0,788.0,306.0,5.2099,<1H OCEAN,373600.0,"Westwood, Los Angeles"
7010,14.0,15207.0,2924.0,6301.0,2829.0,3.9699,<1H OCEAN,217000.0,Casa Conejo
10112,29.0,2289.0,449.0,1215.0,435.0,3.2788,INLAND,100000.0,Lincoln Village
12555,11.0,1804.0,506.0,895.0,451.0,1.7574,<1H OCEAN,150000.0,Fort Bragg
13472,26.0,2636.0,468.0,1416.0,485.0,4.1917,INLAND,84000.0,Delano
10806,11.0,5692.0,1346.0,5682.0,1273.0,2.5383,INLAND,74000.0,Coachella
12994,8.0,2687.0,495.0,5087.0,385.0,3.1719,INLAND,115400.0,Jamestown
3529,17.0,1492.0,426.0,1595.0,428.0,1.7188,INLAND,69900.0,El Centro
10317,23.0,1491.0,346.0,1223.0,343.0,2.1591,INLAND,67800.0,Taft Mosswood
13474,19.0,1931.0,509.0,855.0,394.0,2.6979,NEAR OCEAN,266700.0,Oceanside
13149,4.0,6986.0,1217.0,2801.0,1212.0,3.2135,<1H OCEAN,212700.0,Santa Maria
3067,18.0,3337.0,549.0,1449.0,519.0,5.1412,NEAR OCEAN,315800.0,Felton
2653,17.0,3164.0,652.0,1123.0,699.0,2.082,<1H OCEAN,80000.0,San Marcos
1090,30.0,405.0,86.0,376.0,68.0,1.7813,<1H OCEAN,127500.0,Huntington Park
1124,25.0,3497.0,513.0,1839.0,544.0,5.4216,<1H OCEAN,263000.0,Los Alamitos
6115,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,INLAND,189600.0,Folsom
6662,37.0,2259.0,425.0,1183.0,413.0,5.1805,<1H OCEAN,201600.0,Lakewood
1852,26.0,990.0,223.0,719.0,232.0,3.163,<1H OCEAN,179400.0,Santa Susana
11232,16.0,4221.0,781.0,1516.0,697.0,2.3816,INLAND,116000.0,Murphys
11236,26.0,5574.0,1025.0,2607.0,988.0,4.0324,<1H OCEAN,244900.0,Orange
25,27.0,2203.0,493.0,1158.0,492.0,2.4342,INLAND,119500.0,Carmichael
6902,15.0,3207.0,647.0,1414.0,595.0,4.0484,<1H OCEAN,165600.0,Villa Park
6274,33.0,1626.0,378.0,1062.0,356.0,2.1944,<1H OCEAN,139600.0,La Habra
7334,19.0,3038.0,529.0,1463.0,509.0,3.944,<1H OCEAN,172500.0,Winter Gardens
2748,30.0,2658.0,382.0,1135.0,392.0,6.0516,<1H OCEAN,245000.0,La Habra
393,37.0,2351.0,564.0,1591.0,549.0,1.6563,INLAND,57200.0,Garden Acres
7266,49.0,1104.0,266.0,668.0,297.0,3.0856,<1H OCEAN,151600.0,View Park-Windsor Hills
9400,15.0,1966.0,331.0,1118.0,323.0,3.8558,INLAND,122700.0,Bloomington
13758,26.0,4499.0,645.0,1866.0,626.0,5.516,<1H OCEAN,185100.0,La Mesa
10990,22.0,3527.0,711.0,1483.0,640.0,2.7019,<1H OCEAN,234700.0,Meiners Oaks
1235,21.0,2990.0,691.0,2108.0,660.0,2.0135,INLAND,83000.0,San Jacinto
12602,26.0,2589.0,1003.0,5756.0,983.0,2.1992,<1H OCEAN,170800.0,Santa Ana
5664,36.0,2169.0,359.0,1018.0,370.0,4.3906,<1H OCEAN,231300.0,Garden Grove
13993,27.0,5484.0,760.0,2212.0,770.0,7.6202,NEAR BAY,402600.0,Saranap
7896,24.0,1576.0,580.0,1630.0,531.0,1.24,NEAR OCEAN,325000.0,Isla Vista
12627,21.0,12902.0,2118.0,6160.0,2082.0,5.7653,NEAR OCEAN,325800.0,Pacifica
5247,31.0,4022.0,1208.0,3707.0,1007.0,1.3096,<1H OCEAN,116300.0,Westmont
12730,32.0,790.0,151.0,380.0,142.0,2.7,<1H OCEAN,165000.0,Fort Bragg
566,36.0,1407.0,231.0,676.0,231.0,5.269,<1H OCEAN,331900.0,Torrance
9956,44.0,3186.0,876.0,3913.0,842.0,3.0143,<1H OCEAN,148200.0,Walnut Park
6510,17.0,1740.0,445.0,1158.0,412.0,2.8649,<1H OCEAN,137500.0,Buena Park
113,16.0,2088.0,535.0,816.0,326.0,1.319,<1H OCEAN,70700.0,Redway
6348,35.0,1032.0,207.0,954.0,191.0,2.8906,INLAND,134800.0,Baldwin Park
12282,49.0,192.0,41.0,83.0,38.0,3.0179,<1H OCEAN,118800.0,Burbank
8990,36.0,1488.0,313.0,1221.0,296.0,4.0208,<1H OCEAN,171400.0,San Fernando
574,46.0,1637.0,338.0,714.0,297.0,2.1818,INLAND,75300.0,Bakersfield
12624,9.0,3417.0,860.0,2521.0,828.0,3.02,NEAR OCEAN,158900.0,Bonita
10803,21.0,2475.0,502.0,1269.0,505.0,2.98,NEAR OCEAN,259200.0,Saticoy
6013,12.0,2344.0,354.0,1035.0,321.0,4.9773,INLAND,281200.0,Hartley
6904,10.0,1391.0,420.0,1378.0,377.0,1.9049,<1H OCEAN,222200.0,Carson
3769,26.0,2230.0,410.0,1155.0,377.0,3.4911,INLAND,88200.0,North Highlands
8446,39.0,614.0,174.0,538.0,159.0,2.3542,<1H OCEAN,235700.0,Marina del Rey
11217,24.0,2696.0,649.0,1908.0,626.0,3.3047,<1H OCEAN,216900.0,Tustin
1363,26.0,3959.0,1196.0,1749.0,1217.0,3.0233,NEAR BAY,255000.0,Piedmont
11437,14.0,1452.0,217.0,516.0,181.0,5.0329,NEAR OCEAN,165600.0,McKinleyville
9080,10.0,3817.0,943.0,2352.0,875.0,2.1362,NEAR OCEAN,143200.0,La Presa
12131,10.0,1652.0,316.0,725.0,233.0,3.5125,<1H OCEAN,155600.0,Sedco Hills
12400,18.0,5605.0,1303.0,4028.0,1145.0,2.9386,INLAND,116400.0,Glen Avon
7845,25.0,4409.0,1018.0,4579.0,1010.0,2.8727,<1H OCEAN,245100.0,Northridge
10229,9.0,1302.0,177.0,682.0,190.0,7.5,<1H OCEAN,423200.0,Novato
814,26.0,1495.0,328.0,1296.0,304.0,2.913,<1H OCEAN,152300.0,South San Gabriel
4878,15.0,3560.0,593.0,1757.0,574.0,5.1185,<1H OCEAN,185300.0,Lakeside
9189,33.0,1329.0,266.0,683.0,233.0,4.3687,INLAND,128700.0,Tracy
13636,22.0,3553.0,530.0,1108.0,441.0,5.8505,NEAR OCEAN,417100.0,Del Monte Forest
3844,15.0,5583.0,1149.0,2709.0,964.0,1.9779,INLAND,73300.0,Yucca Valley
12502,9.0,4934.0,1112.0,3198.0,977.0,3.5,<1H OCEAN,194800.0,Freedom
5969,35.0,2108.0,408.0,1257.0,414.0,4.1312,<1H OCEAN,185200.0,West Covina
4504,47.0,552.0,161.0,593.0,174.0,0.9589,NEAR OCEAN,90000.0,San Diego
4235,26.0,3587.0,1034.0,1821.0,936.0,2.6392,NEAR BAY,287500.0,San Francisco
8171,27.0,3085.0,876.0,1453.0,896.0,3.4333,NEAR OCEAN,290000.0,San Mateo
7722,16.0,3536.0,765.0,2007.0,687.0,3.0,<1H OCEAN,146700.0,Fallbrook
360,34.0,1766.0,410.0,974.0,404.0,3.0703,<1H OCEAN,180800.0,Paramount
230,50.0,1629.0,437.0,1581.0,394.0,2.2019,INLAND,63500.0,San Bernardino
1372,12.0,2172.0,352.0,1013.0,354.0,4.9464,INLAND,115600.0,Visalia
11802,7.0,11768.0,1893.0,6657.0,1874.0,4.9222,INLAND,142900.0,Fairfield
1668,19.0,12467.0,2508.0,4086.0,1761.0,3.2846,INLAND,131900.0,Bermuda Dunes
8879,7.0,2773.0,530.0,1374.0,505.0,2.6214,INLAND,103800.0,Hilmar-Irwin
8603,9.0,5927.0,1269.0,3369.0,1176.0,2.8194,INLAND,111300.0,Lincoln
3696,16.0,7961.0,2276.0,5014.0,2116.0,3.512,<1H OCEAN,218400.0,Costa Mesa
7530,7.0,914.0,159.0,85.0,34.0,4.7917,INLAND,187500.0,Truckee
10942,45.0,2457.0,445.0,1129.0,422.0,4.0588,NEAR BAY,182800.0,San Lorenzo
13888,19.0,2570.0,820.0,1431.0,608.0,1.275,INLAND,56100.0,Yuma
301,16.0,4507.0,1049.0,2261.0,959.0,3.3261,INLAND,118400.0,Bakersfield
9927,16.0,10072.0,2043.0,5913.0,1909.0,3.0606,INLAND,119500.0,Rubidoux
5514,16.0,2666.0,387.0,1227.0,347.0,7.3769,<1H OCEAN,302400.0,Tustin
3681,27.0,1527.0,220.0,756.0,226.0,6.1825,<1H OCEAN,227000.0,Santa Susana
10982,15.0,500.0,113.0,261.0,116.0,5.0631,<1H OCEAN,154000.0,Irvine
5337,30.0,1718.0,395.0,914.0,400.0,1.933,INLAND,107000.0,Modesto
648,21.0,3999.0,727.0,1889.0,688.0,3.875,INLAND,99500.0,Oildale
14196,10.0,972.0,212.0,773.0,219.0,1.3125,INLAND,135700.0,Moreno Valley
5634,34.0,3306.0,555.0,1398.0,585.0,4.8993,NEAR BAY,319900.0,San Anselmo
13982,40.0,1076.0,193.0,406.0,180.0,3.4943,<1H OCEAN,311100.0,Pacific Grove
6946,35.0,2984.0,446.0,1435.0,455.0,5.6276,<1H OCEAN,200800.0,Anaheim
3678,24.0,880.0,187.0,507.0,169.0,3.4583,INLAND,67500.0,Bermuda Dunes
14080,25.0,4240.0,643.0,1885.0,637.0,6.2384,<1H OCEAN,247600.0,Diamond Bar
13136,11.0,2161.0,371.0,1267.0,388.0,4.1957,INLAND,92700.0,Greenfield
6812,29.0,2641.0,637.0,2413.0,619.0,2.8169,<1H OCEAN,165100.0,Buena Park
9971,38.0,3966.0,768.0,1640.0,729.0,3.8409,NEAR OCEAN,291400.0,Coronado
13843,8.0,973.0,289.0,663.0,209.0,2.724,NEAR OCEAN,139300.0,Vista
8349,19.0,2025.0,414.0,1663.0,403.0,3.8147,<1H OCEAN,139200.0,Lake San Marcos
2923,14.0,819.0,237.0,827.0,237.0,1.3194,NEAR OCEAN,90500.0,National City
8336,38.0,2065.0,374.0,812.0,343.0,3.125,NEAR OCEAN,216500.0,Lemon Grove
9898,49.0,1334.0,492.0,634.0,421.0,1.7568,INLAND,93800.0,Sacramento
7656,8.0,446.0,62.0,188.0,68.0,9.4356,<1H OCEAN,465600.0,Lakeland Village
1021,39.0,2076.0,482.0,1738.0,445.0,3.1958,NEAR OCEAN,232100.0,Daly City
10726,28.0,1207.0,252.0,724.0,252.0,3.6964,NEAR BAY,165700.0,Concord
2702,18.0,3291.0,587.0,1640.0,563.0,4.8981,<1H OCEAN,166300.0,Anaheim
6118,10.0,4676.0,884.0,2845.0,812.0,3.0181,INLAND,100400.0,Victorville
3930,15.0,5644.0,757.0,2659.0,783.0,6.7559,<1H OCEAN,312000.0,Casa Conejo
4675,6.0,1047.0,271.0,740.0,248.0,3.425,<1H OCEAN,193800.0,Hawthorne
12151,24.0,7141.0,1330.0,3418.0,1268.0,4.6649,<1H OCEAN,237800.0,Westminster
4754,34.0,4062.0,597.0,1525.0,566.0,7.8588,INLAND,454800.0,Sierra Madre
9614,32.0,1838.0,441.0,1628.0,425.0,1.6452,INLAND,41500.0,Poplar-Cotton Center
12428,27.0,2133.0,347.0,850.0,350.0,5.1046,NEAR BAY,209800.0,El Sobrante
8581,39.0,1823.0,286.0,763.0,270.0,6.0749,NEAR BAY,196900.0,San Leandro
3053,32.0,1295.0,295.0,1097.0,328.0,3.2386,NEAR BAY,149600.0,Union City
14062,21.0,4924.0,966.0,1175.0,454.0,2.9457,INLAND,116500.0,Twain Harte
6690,30.0,2296.0,329.0,847.0,322.0,6.7192,NEAR BAY,397500.0,Alamo
12353,32.0,4579.0,914.0,2742.0,856.0,2.6619,INLAND,86200.0,Hughson
3374,35.0,1141.0,212.0,924.0,212.0,3.1591,<1H OCEAN,148300.0,West Puente Valley
7406,10.0,3781.0,712.0,2044.0,685.0,3.0943,INLAND,97100.0,Mountain View Acres
7413,40.0,1298.0,277.0,791.0,255.0,3.2344,<1H OCEAN,104300.0,View Park-Windsor Hills
7180,19.0,2010.0,433.0,910.0,390.0,2.6696,INLAND,121200.0,Sonora
6628,36.0,2707.0,550.0,1827.0,545.0,3.3371,INLAND,94600.0,Pittsburg
10464,33.0,2107.0,451.0,1364.0,442.0,2.2024,INLAND,67200.0,Visalia
9654,21.0,4460.0,930.0,2657.0,839.0,2.7569,INLAND,127500.0,Fontana
8242,18.0,1747.0,317.0,1055.0,285.0,5.898,<1H OCEAN,229100.0,Seven Trees
7852,36.0,2196.0,633.0,2017.0,583.0,1.3962,<1H OCEAN,124300.0,West Athens
1635,33.0,1453.0,250.0,677.0,237.0,4.0962,<1H OCEAN,170200.0,Petaluma
899,16.0,2079.0,394.0,746.0,383.0,5.0958,NEAR OCEAN,300000.0,San Diego
3615,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,<1H OCEAN,180300.0,Huntington Beach
13713,38.0,1813.0,410.0,902.0,396.0,2.3261,INLAND,98400.0,Bishop
8331,23.0,2719.0,538.0,930.0,485.0,2.0154,INLAND,81700.0,Valle Vista
