,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,city_name
469,8.0,3866.0,539.0,1555.0,513.0,6.0901,NEAR BAY,298200.0,Concord
6288,19.0,2602.0,439.0,1156.0,424.0,5.01,<1H OCEAN,263800.0,Fountain Valley
572,18.0,945.0,205.0,385.0,207.0,2.1838,INLAND,58000.0,Magalia
6903,24.0,4092.0,893.0,2819.0,893.0,4.1378,<1H OCEAN,216500.0,Carson
11197,34.0,1901.0,394.0,171.0,73.0,3.0729,INLAND,144600.0,Auberry
8622,14.0,3490.0,592.0,1710.0,580.0,5.9171,INLAND,333300.0,Agua Dulce
7830,21.0,3803.0,898.0,1511.0,829.0,3.0,<1H OCEAN,221200.0,Westminster
8233,36.0,2283.0,499.0,1836.0,462.0,2.8793,<1H OCEAN,118100.0,East Rancho Dominguez
8753,26.0,4013.0,985.0,2442.0,922.0,3.7655,<1H OCEAN,197700.0,Stanton
13666,32.0,1495.0,333.0,905.0,281.0,2.625,INLAND,212500.0,Rio Vista
10292,23.0,954.0,390.0,804.0,373.0,2.5833,NEAR OCEAN,181300.0,Signal Hill
14438,13.0,5415.0,827.0,2061.0,714.0,7.3681,<1H OCEAN,353100.0,Villa Park
11775,20.0,2039.0,373.0,862.0,330.0,5.1629,INLAND,222900.0,Tracy
7165,33.0,1589.0,294.0,1102.0,307.0,1.9676,INLAND,62400.0,Selma
494,32.0,2139.0,440.0,1154.0,411.0,3.2672,INLAND,107500.0,Dixon
12101,36.0,3157.0,582.0,1842.0,561.0,4.5833,<1H OCEAN,190700.0,Garden Grove
10198,35.0,574.0,116.0,610.0,147.0,3.3182,<1H OCEAN,133300.0,Paramount
1236,30.0,2601.0,534.0,1702.0,506.0,2.08,INLAND,56600.0,Linda
10937,31.0,2143.0,522.0,2276.0,519.0,1.8095,<1H OCEAN,100800.0,Compton
6852,36.0,1300.0,304.0,688.0,261.0,3.1523,<1H OCEAN,176700.0,La Crescenta-Montrose
13367,48.0,2124.0,319.0,785.0,319.0,5.2131,<1H OCEAN,359600.0,Alhambra
1544,43.0,3889.0,711.0,1466.0,663.0,3.5529,NEAR OCEAN,223000.0,Lemon Grove
8505,28.0,5448.0,1089.0,2100.0,1023.0,4.7475,NEAR BAY,474600.0,Marin City
10201,9.0,5756.0,807.0,2158.0,758.0,5.5875,INLAND,167800.0,Apple Valley
1934,43.0,1261.0,317.0,836.0,333.0,4.0911,<1H OCEAN,224600.0,Sunnyvale
6632,40.0,2009.0,519.0,2219.0,505.0,1.2101,INLAND,49100.0,Fresno
4424,45.0,972.0,249.0,1288.0,261.0,2.2054,<1H OCEAN,125000.0,Florence-Graham
9989,13.0,2832.0,542.0,1065.0,531.0,2.3844,<1H OCEAN,98600.0,Vista
7299,46.0,3659.0,1068.0,4153.0,993.0,2.5211,<1H OCEAN,162900.0,South Pasadena
11843,16.0,3973.0,483.0,1373.0,452.0,9.8074,<1H OCEAN,417000.0,North Tustin
10596,19.0,1861.0,364.0,1040.0,363.0,3.3125,<1H OCEAN,163900.0,Atascadero
7166,25.0,1375.0,267.0,1032.0,278.0,3.5492,NEAR OCEAN,125400.0,Lemon Grove
250,17.0,3318.0,759.0,2016.0,673.0,2.2969,INLAND,89300.0,Perris
10422,34.0,2263.0,423.0,1184.0,407.0,1.7692,INLAND,74200.0,Easton
6203,33.0,2517.0,496.0,1158.0,443.0,5.0785,<1H OCEAN,289500.0,Sunnyvale
10634,27.0,5205.0,859.0,2363.0,888.0,6.1946,<1H OCEAN,276100.0,La Crescenta-Montrose
5638,36.0,1239.0,237.0,764.0,222.0,3.0156,INLAND,103000.0,Arden-Arcade
11876,21.0,2424.0,527.0,1379.0,484.0,2.6786,<1H OCEAN,184000.0,Saticoy
10724,25.0,6964.0,1066.0,3240.0,1036.0,5.2898,INLAND,177100.0,Corona
5209,6.0,2992.0,1194.0,3800.0,1130.0,2.246,<1H OCEAN,183300.0,Santa Ana
9511,24.0,1951.0,341.0,1140.0,338.0,3.7061,INLAND,128500.0,Dixon
10299,20.0,2332.0,518.0,1856.0,495.0,2.1746,INLAND,58700.0,Hamilton City
7619,21.0,1551.0,423.0,1519.0,406.0,1.7132,INLAND,55900.0,Sanger
4758,32.0,4491.0,815.0,1696.0,749.0,4.9102,<1H OCEAN,319100.0,Woodland Hills
3357,41.0,3221.0,853.0,1959.0,720.0,1.1108,NEAR BAY,97500.0,Oakland
13029,30.0,833.0,164.0,358.0,143.0,6.8198,NEAR OCEAN,493800.0,Tamalpais Valley
1621,7.0,3461.0,859.0,1518.0,741.0,3.5684,INLAND,78700.0,Lincoln Village
7430,32.0,2455.0,556.0,989.0,493.0,4.0764,<1H OCEAN,325000.0,Universal City
10971,27.0,2301.0,640.0,847.0,627.0,1.7208,<1H OCEAN,67500.0,Rossmoor
6544,20.0,2858.0,612.0,1422.0,589.0,1.9657,INLAND,63000.0,Anderson
13968,16.0,2434.0,455.0,1017.0,476.0,4.2188,<1H OCEAN,176300.0,Brea
380,36.0,1832.0,539.0,934.0,486.0,3.0521,<1H OCEAN,276600.0,Silver Lake
7618,18.0,1178.0,438.0,1377.0,429.0,1.3373,INLAND,58300.0,El Centro
894,5.0,16884.0,2865.0,9509.0,2688.0,4.0938,INLAND,130900.0,Moreno Valley
4115,34.0,1954.0,357.0,1130.0,367.0,4.6447,NEAR OCEAN,304500.0,Broadmoor
3603,34.0,3004.0,589.0,1938.0,568.0,4.1857,<1H OCEAN,198600.0,Van Nuys
13290,24.0,1016.0,238.0,465.0,236.0,3.0625,<1H OCEAN,93800.0,Costa Mesa
6081,17.0,1926.0,410.0,1054.0,321.0,1.6214,INLAND,71500.0,Newman
3571,20.0,3729.0,614.0,365.0,152.0,4.962,INLAND,169500.0,Tahoe Vista
11579,32.0,1779.0,241.0,721.0,258.0,8.7589,NEAR BAY,434500.0,Orinda
2001,35.0,1038.0,209.0,598.0,190.0,5.9214,<1H OCEAN,254900.0,Monterey Park
6940,35.0,2080.0,365.0,1026.0,333.0,3.5781,INLAND,92800.0,Fowler
12750,19.0,1402.0,324.0,1327.0,316.0,2.25,INLAND,53200.0,Cutler
8730,17.0,1546.0,592.0,2423.0,556.0,2.1977,<1H OCEAN,154200.0,Van Nuys
9885,12.0,1592.0,242.0,969.0,233.0,6.1576,NEAR BAY,248700.0,Hercules
859,4.0,786.0,116.0,368.0,109.0,6.3215,INLAND,138200.0,Merced
14125,15.0,3895.0,782.0,900.0,529.0,2.2208,INLAND,138300.0,Rancho Mirage
12327,27.0,1887.0,487.0,1339.0,428.0,2.9185,NEAR OCEAN,224500.0,Oxnard
8792,8.0,3271.0,797.0,2700.0,688.0,1.7418,INLAND,62200.0,Delano
10468,36.0,1551.0,297.0,1100.0,322.0,5.1187,<1H OCEAN,168100.0,Norwalk
5961,38.0,1715.0,414.0,1714.0,389.0,1.7132,<1H OCEAN,108200.0,Huntington Park
5196,19.0,1988.0,594.0,1399.0,527.0,2.4727,<1H OCEAN,175000.0,La Crescenta-Montrose
2385,46.0,1197.0,416.0,898.0,370.0,2.1714,<1H OCEAN,190600.0,San Jose
8750,28.0,1606.0,320.0,1158.0,317.0,3.0324,INLAND,55600.0,Lindsay
488,24.0,4072.0,582.0,1834.0,565.0,6.0487,<1H OCEAN,254500.0,Simi Valley
10632,43.0,1235.0,385.0,1745.0,372.0,2.0817,<1H OCEAN,113300.0,Florence-Graham
13480,15.0,7468.0,1275.0,3033.0,1217.0,5.49,NEAR OCEAN,239300.0,San Clemente
8945,4.0,1078.0,158.0,571.0,184.0,4.6667,<1H OCEAN,223300.0,La Presa
3908,26.0,1221.0,312.0,807.0,330.0,4.0536,<1H OCEAN,253600.0,Gardena
3376,16.0,411.0,114.0,26.0,19.0,0.4999,INLAND,73500.0,Upper Lake
7985,35.0,383.0,92.0,202.0,72.0,2.6458,INLAND,102500.0,Quincy
4203,23.0,1885.0,363.0,1056.0,338.0,3.2159,INLAND,92800.0,Woodlake
8091,46.0,1388.0,254.0,742.0,241.0,4.6458,NEAR OCEAN,212100.0,Signal Hill
2800,29.0,1578.0,460.0,1236.0,461.0,2.5658,NEAR OCEAN,134700.0,Chula Vista
4318,14.0,2021.0,396.0,696.0,367.0,7.1673,NEAR OCEAN,340700.0,Seal Beach
3296,31.0,699.0,186.0,460.0,170.0,2.7443,INLAND,94200.0,Manteca
7629,26.0,1647.0,261.0,694.0,259.0,4.6875,NEAR OCEAN,274400.0,La Jolla
3095,31.0,1861.0,430.0,736.0,360.0,5.2853,<1H OCEAN,355900.0,Sherman Oaks
1591,6.0,3136.0,990.0,1894.0,859.0,2.5564,<1H OCEAN,171300.0,Anaheim
9490,33.0,2147.0,505.0,1371.0,498.0,2.4219,<1H OCEAN,260700.0,Gardena
9035,15.0,3764.0,510.0,1448.0,468.0,8.7124,<1H OCEAN,410500.0,Villa Park
7764,17.0,6932.0,1486.0,3056.0,1453.0,2.3375,INLAND,99300.0,Clovis
14395,17.0,1791.0,356.0,432.0,190.0,3.8826,INLAND,92400.0,Downieville
2367,21.0,2760.0,632.0,1260.0,576.0,2.0227,INLAND,179800.0,Modesto
11544,15.0,2514.0,482.0,1166.0,503.0,2.2813,INLAND,131900.0,Citrus Heights
4413,17.0,858.0,262.0,47.0,27.0,2.4028,INLAND,67500.0,Forest Ranch
7112,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN,451400.0,Cupertino
5680,44.0,968.0,384.0,1805.0,375.0,1.4801,<1H OCEAN,212500.0,Echo Park
6882,6.0,1487.0,362.0,810.0,322.0,3.625,<1H OCEAN,135700.0,Vista
8520,34.0,2169.0,418.0,1169.0,406.0,3.2222,<1H OCEAN,218700.0,La Mirada
1354,25.0,2113.0,422.0,1365.0,439.0,4.6484,NEAR OCEAN,234600.0,Live Oak
4147,46.0,1026.0,226.0,749.0,225.0,3.0298,NEAR BAY,107600.0,San Leandro
14107,18.0,4773.0,743.0,1970.0,716.0,6.6199,NEAR OCEAN,406200.0,Del Mar
351,44.0,2153.0,375.0,947.0,364.0,5.0072,NEAR OCEAN,236200.0,Signal Hill
3059,44.0,1734.0,364.0,1133.0,351.0,2.5132,<1H OCEAN,163100.0,Belvedere
7736,43.0,3807.0,952.0,1484.0,850.0,2.3266,INLAND,137500.0,Sacramento
88,45.0,3595.0,619.0,1686.0,607.0,4.73,INLAND,201000.0,Altadena
4526,36.0,4787.0,900.0,2039.0,890.0,5.4063,NEAR BAY,440900.0,Los Altos
7761,32.0,2399.0,384.0,1199.0,390.0,4.125,<1H OCEAN,264600.0,Thousand Oaks
12080,19.0,1926.0,557.0,1190.0,483.0,1.3269,NEAR OCEAN,166100.0,Oceanside
6651,34.0,1883.0,408.0,1227.0,424.0,3.8929,<1H OCEAN,187500.0,Orange
11184,23.0,3209.0,748.0,1423.0,666.0,2.7375,NEAR OCEAN,238000.0,Soquel
11910,44.0,1421.0,298.0,609.0,270.0,3.5781,NEAR BAY,180000.0,Ashland
8362,13.0,2343.0,409.0,1347.0,405.0,4.0027,INLAND,93100.0,Sunnyside
4780,29.0,1179.0,249.0,672.0,243.0,3.1125,INLAND,154800.0,Ceres
7464,26.0,2413.0,512.0,2867.0,509.0,4.7639,<1H OCEAN,179900.0,Santa Ana
5993,15.0,1927.0,427.0,810.0,321.0,1.6369,INLAND,86500.0,Nice
13061,25.0,1290.0,190.0,689.0,216.0,6.0097,<1H OCEAN,220200.0,Santa Clarita
11441,44.0,743.0,155.0,434.0,162.0,2.5819,<1H OCEAN,209600.0,Cotati
13197,35.0,1591.0,364.0,1290.0,352.0,1.564,INLAND,81800.0,West Modesto
11075,35.0,1604.0,280.0,802.0,280.0,5.752,<1H OCEAN,291000.0,Downey
10653,20.0,2572.0,732.0,1534.0,669.0,2.4211,<1H OCEAN,175000.0,Tustin
5735,19.0,3237.0,507.0,1378.0,510.0,4.7804,INLAND,101100.0,Clovis
3172,11.0,6840.0,1689.0,6083.0,1629.0,2.4132,<1H OCEAN,198300.0,San Joaquin Hills
5471,30.0,4713.0,758.0,2271.0,730.0,5.8622,<1H OCEAN,221000.0,Villa Park
1857,23.0,3713.0,1078.0,2194.0,1018.0,1.7451,INLAND,89600.0,Arden-Arcade
9316,27.0,3440.0,787.0,2085.0,748.0,2.5896,INLAND,104700.0,Fairfield
11193,9.0,1245.0,234.0,517.0,187.0,3.125,INLAND,93400.0,Clearlake
9464,32.0,2388.0,467.0,1746.0,483.0,3.9331,NEAR OCEAN,187600.0,Port Hueneme
13958,36.0,1216.0,240.0,647.0,228.0,2.6944,INLAND,75300.0,Redding
7814,31.0,2982.0,547.0,1895.0,570.0,4.9115,<1H OCEAN,255500.0,Buena Park
6327,33.0,2543.0,439.0,1098.0,416.0,5.9683,<1H OCEAN,495500.0,Hermosa Beach
11505,45.0,3066.0,659.0,1287.0,625.0,3.5804,<1H OCEAN,324400.0,East Pasadena
2861,24.0,745.0,116.0,300.0,115.0,3.6176,INLAND,158500.0,Vacaville
9972,9.0,3904.0,1042.0,3688.0,896.0,1.8022,INLAND,78000.0,San Bernardino
4060,34.0,842.0,186.0,635.0,165.0,1.8355,INLAND,63000.0,Gridley
1879,16.0,4636.0,908.0,2341.0,825.0,4.4261,<1H OCEAN,304700.0,Midway City
8128,34.0,1893.0,415.0,884.0,395.0,2.1679,INLAND,75400.0,Parkway
6824,50.0,1291.0,277.0,864.0,274.0,1.6667,INLAND,68100.0,El Centro
937,28.0,991.0,255.0,1145.0,265.0,2.3611,<1H OCEAN,167000.0,El Monte
3181,40.0,1082.0,318.0,1085.0,273.0,1.7054,<1H OCEAN,117200.0,Boyle Heights
9598,31.0,616.0,131.0,185.0,107.0,3.625,<1H OCEAN,265000.0,Buena Vista
14259,25.0,2857.0,662.0,2076.0,685.0,1.8095,INLAND,64100.0,Live Oak
7347,49.0,2843.0,880.0,2004.0,796.0,2.7875,<1H OCEAN,217300.0,Silver Lake
4525,17.0,1237.0,462.0,762.0,439.0,0.9241,NEAR BAY,177500.0,Oakland
14276,7.0,3797.0,850.0,2369.0,720.0,3.5525,INLAND,137600.0,Corona
11443,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,NEAR BAY,214800.0,Vallejo
4134,8.0,508.0,111.0,229.0,84.0,4.0332,INLAND,128300.0,Frazier Park
3570,8.0,4454.0,1058.0,2595.0,1027.0,4.5615,<1H OCEAN,282600.0,Seven Trees
12017,18.0,5238.0,1083.0,3032.0,1065.0,4.4583,<1H OCEAN,190100.0,Stanton
9110,18.0,3824.0,559.0,241.0,106.0,5.5456,INLAND,360000.0,Dollar Point
7116,44.0,1498.0,430.0,848.0,400.0,2.8438,NEAR BAY,307100.0,Mountain View
7106,27.0,3142.0,509.0,1520.0,503.0,6.2924,<1H OCEAN,232500.0,East La Mirada
7622,18.0,3646.0,534.0,1651.0,535.0,5.7321,INLAND,164700.0,Antioch
8557,32.0,2832.0,393.0,1033.0,385.0,6.5648,INLAND,237200.0,Redlands
11923,34.0,1290.0,220.0,867.0,241.0,5.5486,<1H OCEAN,218100.0,Stanton
3753,26.0,2442.0,659.0,1134.0,624.0,3.3274,NEAR OCEAN,295500.0,La Jolla
13172,9.0,30405.0,4093.0,12873.0,3931.0,8.0137,NEAR OCEAN,399200.0,Agoura Hills
14,14.0,1206.0,142.0,572.0,149.0,8.847,<1H OCEAN,388700.0,Villa Park
428,42.0,763.0,191.0,754.0,174.0,2.0486,<1H OCEAN,101800.0,Willowbrook
11164,36.0,1138.0,238.0,878.0,224.0,2.0625,<1H OCEAN,134400.0,East Rancho Dominguez
4816,35.0,928.0,264.0,538.0,248.0,2.4583,NEAR OCEAN,197900.0,Oceanside
1935,20.0,1811.0,352.0,1191.0,327.0,4.0125,INLAND,121500.0,Manteca
2790,30.0,48.0,14.0,74.0,16.0,5.0056,<1H OCEAN,162500.0,Burbank
4222,14.0,859.0,212.0,541.0,181.0,1.6838,INLAND,57900.0,Adelanto
7908,35.0,1983.0,385.0,1577.0,414.0,4.0833,NEAR OCEAN,266700.0,Colma
4023,34.0,2854.0,528.0,1211.0,452.0,3.5353,NEAR BAY,164700.0,El Sobrante
272,44.0,1218.0,248.0,763.0,254.0,2.3281,NEAR BAY,88800.0,San Leandro
9224,34.0,2465.0,619.0,1172.0,575.0,1.9722,INLAND,116100.0,Bishop
115,4.0,1346.0,213.0,603.0,219.0,8.7974,<1H OCEAN,360600.0,Irvine
11800,38.0,1571.0,317.0,874.0,301.0,4.4659,NEAR BAY,189100.0,San Lorenzo
2495,37.0,1831.0,356.0,925.0,338.0,4.4091,<1H OCEAN,148400.0,Lennox
2013,20.0,1326.0,307.0,563.0,237.0,2.6667,INLAND,86600.0,Pioneer
5867,39.0,3162.0,896.0,1934.0,818.0,2.875,<1H OCEAN,213500.0,Silver Lake
1657,28.0,2545.0,752.0,1548.0,679.0,2.9125,<1H OCEAN,475000.0,Santa Monica
1881,10.0,3030.0,574.0,1623.0,589.0,5.1356,<1H OCEAN,218700.0,Seven Trees
13499,22.0,5303.0,838.0,2372.0,807.0,5.6912,<1H OCEAN,311800.0,Northridge
12829,21.0,2751.0,493.0,1432.0,483.0,5.2067,<1H OCEAN,221200.0,Santa Susana
5794,35.0,561.0,104.0,261.0,105.0,4.9375,<1H OCEAN,183800.0,Downey
14137,19.0,5268.0,849.0,2357.0,849.0,3.9226,INLAND,148700.0,Orangevale
1162,26.0,1221.0,331.0,620.0,296.0,2.4821,NEAR OCEAN,123600.0,San Diego
10900,24.0,323.0,214.0,751.0,189.0,1.8304,<1H OCEAN,225000.0,Los Angeles
2504,32.0,527.0,146.0,582.0,143.0,1.7708,<1H OCEAN,138800.0,San Fernando
8201,29.0,2587.0,489.0,2115.0,475.0,3.7466,<1H OCEAN,168600.0,Carson
12116,36.0,2507.0,466.0,1227.0,474.0,2.785,INLAND,72300.0,Fresno
3630,36.0,1236.0,229.0,880.0,247.0,5.791,<1H OCEAN,239400.0,Sunnyvale
12469,7.0,3561.0,722.0,1921.0,657.0,4.1128,<1H OCEAN,209700.0,San Marcos
11386,32.0,2718.0,447.0,1156.0,410.0,5.2497,NEAR BAY,259300.0,Castro Valley
7542,43.0,733.0,162.0,497.0,175.0,3.2708,NEAR OCEAN,255300.0,North Fair Oaks
8312,17.0,2248.0,448.0,878.0,423.0,5.1298,NEAR OCEAN,246000.0,San Clemente
14431,24.0,1335.0,312.0,1180.0,267.0,1.947,INLAND,68900.0,Mendota
10621,27.0,2674.0,565.0,1233.0,547.0,3.4485,NEAR BAY,458300.0,Strawberry
8236,35.0,991.0,221.0,620.0,207.0,1.9417,INLAND,53800.0,Bakersfield
3297,33.0,1862.0,429.0,971.0,389.0,2.6053,INLAND,99200.0,Manteca
6606,27.0,5532.0,973.0,2855.0,960.0,4.7478,<1H OCEAN,243500.0,Fremont
7389,33.0,1729.0,396.0,1073.0,344.0,4.2083,<1H OCEAN,180500.0,West Athens
13008,47.0,1631.0,340.0,847.0,315.0,2.5062,INLAND,73700.0,Bakersfield
9486,26.0,450.0,132.0,317.0,109.0,4.0,NEAR OCEAN,137500.0,San Diego
11929,18.0,4032.0,798.0,1948.0,775.0,2.7321,NEAR OCEAN,92600.0,Arcata
152,35.0,1399.0,274.0,695.0,281.0,3.767,NEAR OCEAN,166800.0,San Diego
2222,39.0,1294.0,330.0,1140.0,313.0,2.2554,<1H OCEAN,165000.0,View Park-Windsor Hills
11340,16.0,349.0,74.0,120.0,43.0,5.359,<1H OCEAN,193800.0,San Diego Country Estates
11801,12.0,5319.0,875.0,2439.0,779.0,4.6629,INLAND,131500.0,Lancaster
11397,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,INLAND,148500.0,Palmdale
12038,43.0,102.0,19.0,44.0,13.0,0.4999,INLAND,162500.0,Twain Harte
6273,37.0,1128.0,273.0,931.0,234.0,2.8,<1H OCEAN,137500.0,La Habra
2964,17.0,4098.0,733.0,1859.0,713.0,2.9811,INLAND,231800.0,Chino
14045,16.0,1821.0,360.0,969.0,359.0,3.4643,INLAND,85100.0,Janesville
91,11.0,2513.0,408.0,1360.0,415.0,4.277,INLAND,98500.0,Bonadelle Ranchos-Madera Ranchos
6538,17.0,769.0,205.0,301.0,126.0,1.7875,INLAND,55000.0,Hayfork
13062,26.0,1184.0,225.0,815.0,218.0,5.7657,NEAR BAY,322300.0,Mountain View
12070,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,NEAR BAY,273400.0,Oakland
9698,13.0,651.0,102.0,301.0,104.0,3.6528,INLAND,200000.0,Dogtown
1036,37.0,1655.0,393.0,841.0,355.0,1.6932,INLAND,78400.0,Sacramento
6069,14.0,5315.0,1037.0,2228.0,950.0,4.023,<1H OCEAN,208400.0,Santa Rosa
11003,20.0,1214.0,247.0,504.0,223.0,2.7188,<1H OCEAN,105700.0,Kelseyville
8693,16.0,2577.0,495.0,1232.0,488.0,2.6012,<1H OCEAN,125600.0,Ukiah
2518,19.0,619.0,239.0,490.0,164.0,2.1,INLAND,14999.0,Beatty
13164,14.0,2458.0,433.0,1352.0,411.0,3.5441,INLAND,87000.0,Lamont
3017,34.0,1799.0,362.0,1293.0,355.0,3.692,<1H OCEAN,145200.0,West Athens
5968,46.0,1271.0,236.0,573.0,210.0,4.9312,INLAND,240200.0,Altadena
5027,21.0,2394.0,416.0,1291.0,381.0,4.2099,INLAND,138700.0,Mira Loma
13812,10.0,2562.0,460.0,1478.0,433.0,4.0625,INLAND,96200.0,Rio Linda
5683,35.0,984.0,179.0,661.0,199.0,5.0747,<1H OCEAN,189600.0,Buena Park
12792,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND,50100.0,Home Garden
3617,21.0,1801.0,507.0,2556.0,484.0,2.4716,INLAND,102500.0,Ontario
4516,39.0,1360.0,368.0,589.0,338.0,2.1691,INLAND,150000.0,Sacramento
863,23.0,2246.0,437.0,1035.0,386.0,3.7617,<1H OCEAN,172600.0,Santa Rosa
8466,35.0,517.0,108.0,391.0,107.0,4.0682,NEAR BAY,156900.0,Hayward
7817,43.0,2268.0,438.0,1151.0,449.0,4.9091,NEAR OCEAN,293200.0,Belmont
6971,12.0,4515.0,909.0,1554.0,528.0,3.3531,<1H OCEAN,90800.0,Cobb
758,35.0,1694.0,296.0,679.0,282.0,4.3333,<1H OCEAN,239300.0,Fullerton
1204,34.0,2307.0,388.0,1168.0,427.0,4.2143,<1H OCEAN,245400.0,Northridge
8278,33.0,4015.0,663.0,1864.0,664.0,4.3152,<1H OCEAN,159300.0,La Mesa
11719,30.0,4573.0,819.0,2411.0,819.0,3.5804,<1H OCEAN,383800.0,Lomita
6592,46.0,54.0,9.0,20.0,6.0,0.536,<1H OCEAN,375000.0,Sherman Oaks
13156,36.0,1265.0,273.0,1052.0,253.0,4.8929,<1H OCEAN,156200.0,West Whittier-Los Nietos
2785,21.0,1435.0,294.0,668.0,267.0,2.5667,INLAND,77400.0,Pioneer
13980,19.0,2237.0,580.0,1438.0,551.0,2.3382,NEAR BAY,120700.0,San Pablo
133,11.0,5817.0,878.0,2538.0,876.0,4.221,<1H OCEAN,227100.0,Rohnert Park
3214,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,<1H OCEAN,356700.0,San Ramon
14039,15.0,2682.0,599.0,1520.0,601.0,3.5982,INLAND,94400.0,Lincoln Village
6289,26.0,2822.0,473.0,1258.0,469.0,6.4441,<1H OCEAN,261000.0,Fountain Valley
1581,42.0,1120.0,255.0,677.0,213.0,1.5429,INLAND,39400.0,Bakersfield
2234,50.0,2935.0,473.0,1031.0,479.0,7.5,NEAR BAY,295200.0,Piedmont
541,35.0,2085.0,400.0,1112.0,391.0,3.4886,<1H OCEAN,173900.0,South Whittier
10103,38.0,1145.0,297.0,1107.0,296.0,2.1776,NEAR OCEAN,89100.0,Guadalupe
3258,37.0,797.0,190.0,485.0,166.0,2.7434,<1H OCEAN,95200.0,Compton
8596,17.0,4418.0,1256.0,2417.0,1094.0,2.7266,INLAND,101000.0,Upland
6788,12.0,6217.0,1019.0,3771.0,961.0,3.7206,INLAND,146000.0,Lincoln Village
170,46.0,3042.0,597.0,1206.0,541.0,2.1135,NEAR OCEAN,90600.0,Eureka
14415,12.0,3236.0,502.0,1610.0,502.0,4.7568,INLAND,143500.0,Moreno Valley
841,4.0,15029.0,2279.0,5613.0,1696.0,7.2731,NEAR OCEAN,450400.0,Fairbanks Ranch
7092,18.0,4552.0,706.0,1918.0,671.0,7.5791,<1H OCEAN,288100.0,Mission Viejo
2551,45.0,726.0,146.0,568.0,160.0,3.0347,<1H OCEAN,183200.0,South San Gabriel
10876,21.0,1703.0,335.0,902.0,369.0,3.7813,NEAR OCEAN,362500.0,La Jolla
10570,26.0,8902.0,1413.0,3941.0,1387.0,4.7943,<1H OCEAN,226900.0,Casa de Oro-Mount Helix
6364,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,INLAND,40400.0,Searles Valley
150,35.0,2943.0,554.0,1460.0,510.0,2.6713,INLAND,84400.0,North Highlands
7750,19.0,4657.0,739.0,1914.0,732.0,5.0509,NEAR BAY,199900.0,Pacheco
13902,16.0,3245.0,469.0,1471.0,450.0,5.8673,INLAND,154800.0,Ivanhoe
9402,11.0,3127.0,706.0,1594.0,694.0,4.3426,<1H OCEAN,141300.0,La Habra
2382,46.0,2001.0,428.0,1384.0,401.0,1.9402,INLAND,62200.0,Kennedy
8403,33.0,2034.0,470.0,1990.0,423.0,3.7455,<1H OCEAN,159600.0,North Hollywood
8394,38.0,1702.0,380.0,1191.0,366.0,1.8801,INLAND,57800.0,Bakersfield
10607,4.0,6842.0,1512.0,3256.0,1439.0,5.4132,<1H OCEAN,216600.0,Portola Hills
5420,27.0,2143.0,580.0,898.0,367.0,1.6769,INLAND,63200.0,Clearlake
6121,16.0,2030.0,321.0,1343.0,365.0,6.3566,<1H OCEAN,279100.0,Seven Trees
4249,41.0,2331.0,636.0,1839.0,537.0,2.288,<1H OCEAN,263500.0,Marina del Rey
8856,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,<1H OCEAN,252800.0,Tustin
7018,26.0,3218.0,1021.0,2087.0,964.0,3.2875,NEAR BAY,182700.0,Mountain View
13535,34.0,2745.0,559.0,1150.0,491.0,2.3654,INLAND,94900.0,Angels Camp
9445,43.0,2089.0,399.0,955.0,385.0,2.5898,INLAND,72100.0,Florin
3170,49.0,1183.0,205.0,496.0,209.0,5.2328,NEAR BAY,174200.0,Alameda
8311,14.0,3731.0,772.0,1679.0,750.0,3.1369,INLAND,119600.0,Lincoln Village
12744,24.0,4650.0,748.0,2374.0,702.0,5.8838,<1H OCEAN,232600.0,Camarillo
10002,32.0,2867.0,615.0,1705.0,570.0,2.4286,INLAND,68100.0,Fresno
573,20.0,1767.0,280.0,801.0,284.0,6.5394,<1H OCEAN,272000.0,Laguna Niguel
4868,35.0,1216.0,225.0,893.0,228.0,4.0288,<1H OCEAN,184000.0,Fullerton
12393,15.0,2146.0,361.0,197.0,76.0,4.1316,INLAND,200000.0,Sunnyside-Tahoe City
4813,33.0,2235.0,506.0,1165.0,441.0,1.725,NEAR OCEAN,57500.0,Arcata
9357,21.0,4185.0,1018.0,3122.0,993.0,3.0481,NEAR OCEAN,210000.0,San Diego
2286,31.0,1171.0,306.0,1690.0,301.0,3.2639,<1H OCEAN,155200.0,Santa Ana
11833,39.0,2451.0,649.0,2536.0,648.0,2.3098,<1H OCEAN,173100.0,El Monte
1255,26.0,2236.0,280.0,809.0,282.0,6.7395,<1H OCEAN,342800.0,Midway City
14088,22.0,1880.0,360.0,743.0,314.0,2.9688,<1H OCEAN,152700.0,Bertsch-Oceanview
13536,13.0,1713.0,340.0,643.0,241.0,2.662,INLAND,92400.0,Midpines
5674,31.0,2670.0,662.0,1535.0,631.0,3.0714,<1H OCEAN,347800.0,"Westwood, Los Angeles"
